-1.290065050125122070e-02,-2.776385247707366943e-01,5.697570741176605225e-02,1.268524825572967529e-01,7.684673368930816650e-02,5.263563245534896851e-02,-1.946780681610107422e-01,-1.172763556241989136e-01,-1.602581590414047241e-01,1.022570431232452393e-01
1.392454802989959717e-01,-1.755584031343460083e-01,8.164092153310775757e-02,7.380124926567077637e-02,1.818006634712219238e-01,-2.057480961084365845e-01,1.494156271219253540e-01,-2.432464510202407837e-01,-1.780532300472259521e-01,5.885725095868110657e-02
-9.713947772979736328e-02,1.461404561996459961e-01,-9.773090481758117676e-03,-2.332479655742645264e-01,8.729974925518035889e-02,-7.789394259452819824e-02,-5.648683384060859680e-02,-1.876301616430282593e-01,9.746019542217254639e-02,-2.893056869506835938e-01
1.677523404359817505e-01,-1.397078633308410645e-01,-7.136792410165071487e-03,1.829137057065963745e-01,-2.021390199661254883e-01,1.629695147275924683e-01,1.665973514318466187e-01,-6.915841251611709595e-02,-2.485841065645217896e-01,1.390009075403213501e-01
-2.226312458515167236e-01,-1.448994725942611694e-01,-1.660388261079788208e-01,2.241484522819519043e-01,1.966317892074584961e-01,-6.358329951763153076e-02,-1.416016221046447754e-01,-2.060925364494323730e-01,-4.459699243307113647e-02,2.138727903366088867e-02
-1.441927105188369751e-01,2.142749726772308350e-01,-1.482635438442230225e-01,-1.343432255089282990e-02,-9.586126357316970825e-02,-2.789076864719390869e-01,6.113370135426521301e-02,-1.940973997116088867e-01,2.076428681612014771e-01,-2.251006513833999634e-01
-8.198574930429458618e-02,1.564328521490097046e-01,1.468267738819122314e-01,1.282469481229782104e-01,-1.072721928358078003e-01,-3.273365646600723267e-02,1.472222805023193359e-01,-8.905772864818572998e-02,1.442864686250686646e-01,-1.573164761066436768e-01
1.070596352219581604e-01,-2.472158968448638916e-01,-7.063511013984680176e-02,-3.235054910182952881e-01,1.128147318959236145e-01,3.011272661387920380e-02,1.014065966010093689e-01,1.279491633176803589e-01,8.839274942874908447e-02,3.423859924077987671e-02
1.323276013135910034e-01,1.417097747325897217e-01,9.984703361988067627e-02,-1.567246466875076294e-01,1.387573480606079102e-01,-1.739988103508949280e-02,1.580497920513153076e-01,-3.331482112407684326e-01,-2.916396223008632660e-02,-1.904983669519424438e-01
-2.286356091499328613e-01,1.702928096055984497e-01,1.850010454654693604e-01,8.910874277353286743e-02,-1.348693221807479858e-01,2.423361130058765411e-02,-2.053000777959823608e-01,8.572021871805191040e-02,1.669842153787612915e-01,-2.441765666007995605e-01
-1.607130318880081177e-01,-3.537476807832717896e-02,-2.626766860485076904e-01,-8.911742269992828369e-02,-9.930889308452606201e-02,5.989583954215049744e-02,-2.510899603366851807e-01,2.050688713788986206e-01,-1.357726603746414185e-01,2.111865729093551636e-01
-3.034381866455078125e-01,2.389100044965744019e-01,-1.705716699361801147e-01,8.489187806844711304e-02,8.260759711265563965e-02,1.137286052107810974e-01,-1.221467703580856323e-01,-2.350853085517883301e-01,-2.899159789085388184e-01,-1.076448783278465271e-01
1.873290091753005981e-01,-3.831442445516586304e-02,-1.805987358093261719e-01,-1.022982075810432434e-01,1.162380725145339966e-01,1.283741891384124756e-01,-1.953993588685989380e-01,5.634998437017202377e-03,-2.208655029535293579e-01,-1.015404313802719116e-01
5.400781054049730301e-03,-8.071003109216690063e-02,9.397490066476166248e-04,-4.912114515900611877e-02,4.726747423410415649e-02,2.199320793151855469e-01,-1.541548371315002441e-01,1.733051687479019165e-01,-2.780665457248687744e-01,-1.915749311447143555e-01
6.459455192089080811e-02,1.650265455245971680e-01,1.498529016971588135e-01,1.137160882353782654e-01,-2.308221459388732910e-01,-2.799358367919921875e-01,-1.262025535106658936e-01,-1.475701332092285156e-01,-1.193593889474868774e-01,1.821214333176612854e-02
3.618668019771575928e-02,-1.188362911343574524e-01,8.154069632291793823e-02,-2.774315774440765381e-01,6.747429817914962769e-02,-2.709348797798156738e-01,-2.249262779951095581e-01,-1.445436500944197178e-03,-1.712115108966827393e-01,2.131074666976928711e-03
1.766279190778732300e-01,-1.176615133881568909e-01,6.454636156558990479e-02,1.886389702558517456e-01,1.178571209311485291e-01,-1.045631244778633118e-02,1.761551201343536377e-01,-2.883061468601226807e-01,-1.153515502810478210e-01,-4.161017760634422302e-02
-4.854813218116760254e-02,1.300797462463378906e-01,1.676867753267288208e-01,-1.318964511156082153e-01,-1.117871031165122986e-01,-2.321995943784713745e-01,-1.696426887065172195e-03,1.508005559444427490e-01,-2.351630628108978271e-01,1.617445200681686401e-01
1.126729547977447510e-01,1.375108361244201660e-01,-1.350414305925369263e-01,-5.084497109055519104e-02,1.896803677082061768e-01,-2.456663995981216431e-01,3.504163585603237152e-03,1.067926082760095596e-02,1.143484339118003845e-01,-9.408107027411460876e-03
8.473981171846389771e-02,6.939621269702911377e-02,9.456867724657058716e-02,8.793862909078598022e-02,-1.723952777683734894e-02,-3.016927242279052734e-01,-3.032903969287872314e-01,7.621780037879943848e-02,1.072577312588691711e-01,1.186014562845230103e-01
-3.492956757545471191e-01,9.206018596887588501e-02,-3.183287680149078369e-01,1.433103382587432861e-01,1.011305227875709534e-01,1.479941606521606445e-01,-1.383190751075744629e-01,-5.728935822844505310e-02,-2.339294999837875366e-01,1.050719171762466431e-01
-9.148288518190383911e-02,1.197692900896072388e-01,-2.505755424499511719e-01,-1.393065750598907471e-01,-2.300167530775070190e-01,1.975691467523574829e-01,-2.050890326499938965e-01,-1.031457856297492981e-01,1.284483969211578369e-01,-1.880681067705154419e-01
-8.678764104843139648e-02,8.165059983730316162e-02,-1.506905555725097656e-01,1.558314114809036255e-01,-2.528743445873260498e-01,-1.294842213392257690e-01,-2.368869781494140625e-01,6.956119090318679810e-02,1.023741215467453003e-01,-6.638064235448837280e-02
3.492382913827896118e-02,-1.460502147674560547e-01,-4.892015084624290466e-02,1.103726215660572052e-02,1.790333986282348633e-01,-8.312503993511199951e-02,-1.146979928016662598e-01,1.997740864753723145e-01,-1.377080529928207397e-01,1.781587451696395874e-01
-1.542381476610898972e-02,-2.596878409385681152e-01,-5.176952853798866272e-02,1.369194686412811279e-01,2.003656923770904541e-01,-2.211784124374389648e-01,1.274833530187606812e-01,4.798141121864318848e-02,1.210802718997001648e-01,1.896314918994903564e-01
2.066977471113204956e-01,-1.993644833564758301e-01,3.210732713341712952e-02,9.210325777530670166e-02,-9.243461489677429199e-02,-1.950360834598541260e-01,1.943072676658630371e-01,-1.577425152063369751e-01,6.815945357084274292e-02,1.484561413526535034e-01
-2.289778888225555420e-01,-1.898050010204315186e-01,-6.590742617845535278e-02,-2.596396803855895996e-01,-1.395844221115112305e-01,1.985188275575637817e-01,2.499903440475463867e-01,-6.767456233501434326e-02,-2.184544652700424194e-01,-9.888188540935516357e-02
-2.478851191699504852e-02,-2.086882889270782471e-01,1.702155321836471558e-01,1.374875307083129883e-01,1.018701195716857910e-01,2.002672292292118073e-02,-1.529774367809295654e-01,-1.765152215957641602e-01,1.454459279775619507e-01,-2.062027156352996826e-01
-1.155944317579269409e-01,1.196812465786933899e-01,-2.175944447517395020e-01,1.977602541446685791e-01,-2.159401625394821167e-01,1.626617908477783203e-01,1.154464669525623322e-03,1.586881130933761597e-01,1.042294204235076904e-01,1.462008655071258545e-01
-2.408718019723892212e-01,1.894226968288421631e-01,9.311193227767944336e-02,1.773195564746856689e-01,-1.629819720983505249e-02,1.583690010011196136e-02,-1.838526129722595215e-01,9.497126191854476929e-02,-2.074819505214691162e-01,-2.737481296062469482e-01
1.486973911523818970e-01,-9.092997061088681221e-05,1.273335516452789307e-01,1.385500133037567139e-01,-3.444087207317352295e-01,7.688987255096435547e-02,-2.574090659618377686e-01,1.055806577205657959e-01,1.014599353075027466e-01,-1.221661120653152466e-01
-2.114540040493011475e-01,2.032216191291809082e-01,-4.139721766114234924e-02,-1.617676168680191040e-01,-8.045835793018341064e-02,-3.027777420356869698e-03,2.262562364339828491e-01,-1.828848123550415039e-01,1.474621742963790894e-01,1.897015422582626343e-01
1.127090156078338623e-01,1.914793252944946289e-01,-2.413951158523559570e-01,-2.104540616273880005e-01,-4.326193407177925110e-02,-1.869538724422454834e-01,1.761796772480010986e-01,6.292285770177841187e-02,-5.884632095694541931e-02,7.684668153524398804e-02
2.452887445688247681e-01,-1.274783462285995483e-01,1.965925246477127075e-01,-2.960653901100158691e-01,-1.153211519122123718e-01,9.510909020900726318e-02,-2.405332475900650024e-01,-2.143252938985824585e-01,-2.477662712335586548e-01,2.309278119355440140e-03
-1.559297144412994385e-01,-1.714941561222076416e-01,-1.374991685152053833e-01,-8.650797605514526367e-02,1.356301009654998779e-01,1.683450490236282349e-01,1.845909953117370605e-01,-2.255327105522155762e-01,-1.412000060081481934e-01,2.459436468780040741e-02
7.083652913570404053e-02,1.036278009414672852e-01,-2.587736845016479492e-01,-2.516056597232818604e-01,1.245169863104820251e-01,3.844578564167022705e-02,-1.820091903209686279e-01,1.204757113009691238e-02,1.147040501236915588e-01,4.414459690451622009e-02
-1.686355099081993103e-02,1.899805217981338501e-01,-1.003721058368682861e-01,-4.552828893065452576e-02,2.419461905956268311e-01,-6.735014915466308594e-02,-3.013668768107891083e-02,2.156938314437866211e-01,-2.014358043670654297e-01,2.010632008314132690e-01
-8.857490867376327515e-02,-1.825611293315887451e-01,-1.126736253499984741e-01,1.435254514217376709e-01,1.596902459859848022e-01,1.557409018278121948e-01,-1.657857447862625122e-01,1.411400139331817627e-01,1.258759349584579468e-01,1.614022105932235718e-01
1.426823437213897705e-01,8.635473996400833130e-02,1.560739576816558838e-01,-4.571717977523803711e-02,-2.742471396923065186e-01,1.607866436243057251e-01,2.015462219715118408e-01,-1.585019379854202271e-01,1.638966947793960571e-01,-2.569794654846191406e-01
1.715264469385147095e-01,1.065153479576110840e-01,-1.556798815727233887e-01,9.704864770174026489e-02,-1.824175864458084106e-01,-3.658697009086608887e-02,6.078651174902915955e-02,-1.147683784365653992e-01,-2.877810299396514893e-01,-3.065450489521026611e-01
9.721706062555313110e-02,1.296978145837783813e-01,1.074439361691474915e-01,1.339293420314788818e-01,-2.436832338571548462e-01,8.473590761423110962e-02,1.499521285295486450e-01,-1.226676926016807556e-01,-2.007432579994201660e-01,-1.705896258354187012e-01
8.634815923869609833e-03,-1.709037572145462036e-01,9.737590327858924866e-03,1.519714295864105225e-01,1.301550120115280151e-01,-1.377285569906234741e-01,-3.056179285049438477e-01,2.067937105894088745e-01,5.692010000348091125e-02,-3.151782229542732239e-02
-1.690391078591346741e-02,1.675718575716018677e-01,-3.186016082763671875e-01,2.414679080247879028e-01,-2.041563689708709717e-01,2.219067662954330444e-01,9.579715132713317871e-02,-6.053595989942550659e-02,-1.549497526139020920e-02,7.001667469739913940e-02
-2.404357939958572388e-01,1.018748506903648376e-01,-7.780485600233078003e-02,-2.794308587908744812e-02,1.679617017507553101e-01,8.891913294792175293e-02,-2.425882816314697266e-01,-1.080325245857238770e-01,-2.862195074558258057e-01,1.563144922256469727e-01
1.379799097776412964e-01,7.677102833986282349e-02,1.423952281475067139e-01,-1.322965323925018311e-01,5.939146503806114197e-02,-3.210123777389526367e-01,-1.925595551729202271e-01,-2.060646563768386841e-02,3.671198710799217224e-02,-1.133499890565872192e-01
5.069264024496078491e-02,6.315278261899948120e-02,1.343788057565689087e-01,1.523725390434265137e-01,-9.018941968679428101e-02,-1.318185478448867798e-01,-3.049716353416442871e-01,1.345476657152175903e-01,1.181659847497940063e-01,1.555793583393096924e-01
-6.335496902465820312e-02,1.105773076415061951e-01,-1.041008383035659790e-01,-1.746593266725540161e-01,1.622861772775650024e-01,2.107116430997848511e-01,1.554387062788009644e-01,-1.075866371393203735e-01,-7.215779274702072144e-02,1.804772391915321350e-02
2.219261378049850464e-01,1.478328555822372437e-01,1.432771235704421997e-01,-2.447142899036407471e-01,-3.733912110328674316e-02,1.479563415050506592e-01,-1.786382496356964111e-01,-2.333205044269561768e-01,-2.641494274139404297e-01,-1.785373091697692871e-01
5.874210596084594727e-02,1.614302247762680054e-01,-1.528822779655456543e-01,-1.214496493339538574e-01,1.991856247186660767e-01,-1.315381824970245361e-01,-1.680983155965805054e-01,1.999635845422744751e-01,1.065022647380828857e-01,1.778925061225891113e-01
-2.058773934841156006e-01,1.191327348351478577e-01,-1.563828885555267334e-01,7.373062521219253540e-02,-7.106017321348190308e-02,-1.116982195526361465e-02,-3.519897460937500000e-01,-2.022402137517929077e-01,-3.232131302356719971e-01,1.167593896389007568e-01
8.516446501016616821e-02,-2.286096960306167603e-01,5.810324847698211670e-02,1.102270409464836121e-01,-2.149869129061698914e-02,-2.273267060518264771e-01,-7.489944994449615479e-02,1.664493680000305176e-01,-2.197637408971786499e-02,-2.420357912778854370e-01
-2.308805137872695923e-01,-6.951687484979629517e-02,1.151873767375946045e-01,1.179276928305625916e-01,-1.888129264116287231e-01,1.512821614742279053e-01,-2.050106078386306763e-01,1.294866353273391724e-01,-1.099342703819274902e-01,-2.282128185033798218e-01
-2.122249007225036621e-01,1.589422076940536499e-01,-3.103016912937164307e-01,-2.775281071662902832e-01,-8.581402897834777832e-02,9.582460671663284302e-02,1.300434619188308716e-01,1.882754862308502197e-01,-2.100816369056701660e-01,1.013390570878982544e-01
-2.667255997657775879e-01,-2.035146653652191162e-01,2.061053663492202759e-01,-1.700349301099777222e-01,-4.951087012887001038e-02,-8.138960599899291992e-02,1.933692246675491333e-01,2.047382891178131104e-01,-1.485187113285064697e-01,-2.188943624496459961e-01
1.164739206433296204e-01,-2.611243426799774170e-01,-2.539731562137603760e-01,-1.881932169198989868e-01,-1.735681295394897461e-01,-1.835568100214004517e-01,-5.135398358106613159e-02,1.646819412708282471e-01,-8.431448787450790405e-02,9.172686189413070679e-02
-1.996805518865585327e-01,-1.714953035116195679e-01,1.381399780511856079e-01,1.167967915534973145e-01,-8.705957233905792236e-02,1.180591955780982971e-01,-2.232052385807037354e-01,-9.168781340122222900e-02,-1.906893998384475708e-01,-1.002378687262535095e-01
1.721694171428680420e-01,4.455466195940971375e-02,-2.183015048503875732e-01,1.088119298219680786e-01,-3.462835550308227539e-01,5.165696144104003906e-02,-1.942440718412399292e-01,5.012711510062217712e-02,-1.201041638851165771e-01,-1.496763527393341064e-01
-2.255058139562606812e-01,1.934910118579864502e-01,-1.649587601423263550e-01,1.305928081274032593e-01,1.673643440008163452e-01,-1.758151687681674957e-02,-1.996227055788040161e-01,-1.740849614143371582e-01,-1.650020033121109009e-01,-2.226471006870269775e-01
-2.367656528949737549e-01,-1.502330269431695342e-04,2.200831174850463867e-01,-4.802193865180015564e-02,1.745038479566574097e-01,-1.893615424633026123e-01,-1.426936686038970947e-01,1.019243001937866211e-01,1.723243445158004761e-01,3.706591948866844177e-02
-1.016728579998016357e-01,5.341413244605064392e-02,8.725634217262268066e-02,6.772477924823760986e-02,-8.918258547782897949e-02,-5.434102937579154968e-02,4.335397481918334961e-02,9.709420800209045410e-02,3.966081142425537109e-02,-3.290294110774993896e-01
-2.915771305561065674e-01,-2.245772480964660645e-01,5.255780741572380066e-02,6.862154603004455566e-02,7.853162288665771484e-02,-4.036342725157737732e-03,1.050746440887451172e-01,1.575109958648681641e-01,-3.202415704727172852e-01,-7.377926260232925415e-02
1.729259490966796875e-01,-1.978698819875717163e-01,1.803901940584182739e-01,1.576886624097824097e-01,-6.564439088106155396e-02,1.389167755842208862e-01,-9.795505553483963013e-02,1.623619198799133301e-01,1.758791655302047729e-01,1.300737410783767700e-01
-2.064083516597747803e-01,-9.608453139662742615e-03,-1.885695308446884155e-01,1.389307379722595215e-01,1.504548490047454834e-01,1.385174244642257690e-01,-2.298596501350402832e-01,-4.719359800219535828e-02,1.126486286520957947e-01,1.560620367527008057e-01
-1.426136493682861328e-01,-3.133861720561981201e-02,1.570380032062530518e-01,-2.100781947374343872e-01,1.435676217079162598e-02,-5.799746722914278507e-04,1.489126384258270264e-01,1.532806754112243652e-01,1.244853883981704712e-01,1.700283437967300415e-01
5.525485053658485413e-02,8.662126213312149048e-02,1.012600660324096680e-01,-1.569532454013824463e-01,-2.654183506965637207e-01,-2.677723169326782227e-01,1.687147095799446106e-02,8.195956796407699585e-02,2.916147746145725250e-02,7.462156563997268677e-02
-2.057742029428482056e-01,-1.858474314212799072e-01,-1.955486834049224854e-01,-2.813207451254129410e-03,1.021966934204101562e-01,1.630130112171173096e-01,-2.015301734209060669e-01,1.556264311075210571e-01,-2.429169975221157074e-02,-1.891858130693435669e-01
-9.555374830961227417e-02,1.314599215984344482e-01,-1.884153038263320923e-01,-2.660310864448547363e-01,2.171519845724105835e-01,-1.789474189281463623e-01,1.896414160728454590e-01,-7.326819002628326416e-02,-2.612556517124176025e-01,1.786838173866271973e-01
-2.635481059551239014e-01,8.778775110840797424e-03,-1.036706008017063141e-02,-2.337466627359390259e-01,-3.996488824486732483e-02,1.171988472342491150e-01,-7.842632383108139038e-02,-1.785730719566345215e-01,1.971157789230346680e-01,1.466948390007019043e-01
-2.539146542549133301e-01,7.240900397300720215e-02,1.569188944995403290e-02,-2.109208256006240845e-01,7.037165760993957520e-02,2.594413049519062042e-02,7.203878462314605713e-02,-1.640281528234481812e-01,7.148736715316772461e-02,-1.948661506175994873e-01
8.873771876096725464e-02,-7.104853633791208267e-03,9.806927293539047241e-02,-5.205498263239860535e-02,-1.833424717187881470e-01,-3.299867808818817139e-01,-2.575480639934539795e-01,-2.183593362569808960e-01,1.237143203616142273e-01,9.905617684125900269e-02
2.049157470464706421e-01,1.382833719253540039e-01,3.679283335804939270e-02,1.137840151786804199e-01,-2.805326879024505615e-01,-5.646032281219959259e-03,-1.151630058884620667e-01,-8.185319602489471436e-02,-1.471473574638366699e-01,-2.984647080302238464e-02
5.430513620376586914e-02,-2.921259403228759766e-01,-6.941545754671096802e-02,-2.509649395942687988e-01,-2.374672740697860718e-01,-9.582992643117904663e-02,6.111509352922439575e-02,-3.460600674152374268e-01,-1.211165860295295715e-01,-8.111119270324707031e-02
-1.358374357223510742e-01,-1.171492040157318115e-01,-2.508276104927062988e-01,2.008401453495025635e-01,6.595101952552795410e-02,1.932169795036315918e-01,1.911729574203491211e-01,-1.372448652982711792e-01,1.830358207225799561e-01,-1.483198404312133789e-01
1.313768476247787476e-01,-1.837562322616577148e-01,5.072902888059616089e-02,-2.131008058786392212e-01,-2.921637333929538727e-02,9.369926154613494873e-02,1.322478353977203369e-01,-2.892050743103027344e-01,8.691138029098510742e-02,-1.490436941385269165e-01
-2.260379046201705933e-01,-2.051655650138854980e-01,-6.205731257796287537e-02,1.102046817541122437e-01,7.724862545728683472e-02,-1.065685227513313293e-01,-2.244414687156677246e-01,8.608933538198471069e-02,-2.212280929088592529e-01,8.979496359825134277e-02
-2.477195709943771362e-01,-1.203105896711349487e-01,1.403273791074752808e-01,1.401143819093704224e-01,-3.459053039550781250e-01,6.340926140546798706e-02,-1.309050172567367554e-01,1.198410317301750183e-01,1.125257685780525208e-01,4.915301874279975891e-02
1.104719340801239014e-01,-2.224800735712051392e-01,-2.134520858526229858e-01,1.807486712932586670e-01,-2.611176371574401855e-01,1.775678694248199463e-01,4.697636701166629791e-03,1.376752257347106934e-01,1.495753973722457886e-01,8.581243455410003662e-02
7.634248118847608566e-03,-1.777647584676742554e-01,-4.719191789627075195e-02,1.464877575635910034e-01,-6.150501221418380737e-02,1.433135420083999634e-01,-2.374316602945327759e-01,-2.762117385864257812e-01,-9.359353035688400269e-02,1.357218474149703979e-01
-2.866595387458801270e-01,1.278388500213623047e-02,5.979007482528686523e-02,1.142582520842552185e-01,-3.016809225082397461e-01,1.292821317911148071e-01,1.568307429552078247e-01,-1.508948802947998047e-01,1.287307441234588623e-01,-2.605478167533874512e-01
8.339268714189529419e-02,-2.090776562690734863e-01,8.802940696477890015e-02,1.302653402090072632e-01,-1.383833885192871094e-01,-2.598424255847930908e-01,-1.153625249862670898e-01,1.195917800068855286e-01,1.325306594371795654e-01,1.413693279027938843e-01
1.980505585670471191e-01,-2.198385298252105713e-01,-2.037610486149787903e-02,1.824970394372940063e-01,-3.671272397041320801e-01,-5.987991020083427429e-02,-3.194785118103027344e-02,1.676733046770095825e-01,3.603884717449545860e-03,-9.924283623695373535e-02
-1.040909290313720703e-01,8.119945228099822998e-02,-1.744867861270904541e-01,-2.981440126895904541e-01,1.492105126380920410e-01,-1.134179979562759399e-01,1.697449982166290283e-01,-2.815963625907897949e-01,1.145740300416946411e-01,1.554029285907745361e-01
6.216519698500633240e-02,-1.061061620712280273e-01,2.064012438058853149e-01,-2.109996825456619263e-01,2.198393195867538452e-01,-4.361684434115886688e-03,-2.246988005936145782e-02,-1.427439004182815552e-01,1.581332534551620483e-01,2.012979984283447266e-01
3.195172548294067383e-02,-2.844857871532440186e-01,-2.731441557407379150e-01,-2.633147835731506348e-01,-8.677737414836883545e-02,4.296875372529029846e-02,-2.003076523542404175e-01,-2.274377942085266113e-01,-3.394258767366409302e-02,1.236207261681556702e-01
5.534510314464569092e-02,-2.972121834754943848e-01,8.644631505012512207e-02,1.074668616056442261e-01,-3.532949388027191162e-01,1.011130511760711670e-01,-1.141919791698455811e-01,-5.078948661684989929e-02,9.690374881029129028e-02,7.216977328062057495e-02
1.256178915500640869e-01,-6.525516510009765625e-02,-1.626312732696533203e-01,-2.061599940061569214e-01,1.448200643062591553e-01,-2.811201810836791992e-01,-2.551401779055595398e-02,8.399835228919982910e-02,7.474448531866073608e-02,1.416630148887634277e-01
1.466886550188064575e-01,-2.140467315912246704e-01,1.815491616725921631e-01,-1.466722935438156128e-01,1.960466355085372925e-01,1.101629957556724548e-01,1.182060614228248596e-01,1.327404528856277466e-01,-7.298152893781661987e-02,3.057440929114818573e-02
-2.175032198429107666e-01,5.260858312249183655e-02,5.054600536823272705e-02,-2.824163138866424561e-01,-1.135675795376300812e-02,-2.655569612979888916e-01,7.397532463073730469e-02,8.844434469938278198e-02,-2.112358994781970978e-02,-2.967069447040557861e-01
-1.960618495941162109e-01,-1.381317675113677979e-01,-1.215109527111053467e-01,-1.574987620115280151e-01,-1.777268350124359131e-01,1.997746825218200684e-01,7.936184853315353394e-02,-2.121828347444534302e-01,-1.975105106830596924e-01,3.693038225173950195e-02
-4.606145620346069336e-02,2.016722410917282104e-01,2.352445423603057861e-01,-2.822141945362091064e-01,-1.733001172542572021e-01,-1.666997373104095459e-02,-5.431383475661277771e-02,1.204500272870063782e-01,-1.733032241463661194e-02,1.108860373497009277e-01
-1.741030812263488770e-02,-2.117013782262802124e-01,1.123122274875640869e-01,1.535437405109405518e-01,-1.664500385522842407e-01,6.278105080127716064e-02,-1.793640404939651489e-01,-5.669867247343063354e-02,1.286483108997344971e-01,1.110456660389900208e-01
-4.401333164423704147e-03,1.733609586954116821e-01,1.117248609662055969e-01,-1.069920286536216736e-01,2.158995568752288818e-01,-1.482224017381668091e-01,2.123466879129409790e-01,-2.275328785181045532e-01,-7.420118153095245361e-02,-2.169699966907501221e-01
-7.040994614362716675e-02,-5.417963862419128418e-02,6.197907030582427979e-02,-2.056552171707153320e-01,-1.432929784059524536e-01,1.363382488489151001e-01,-7.852400094270706177e-02,1.713898628950119019e-01,-1.989056728780269623e-02,1.626993119716644287e-01
-2.783616483211517334e-01,-8.564268797636032104e-02,-3.253889083862304688e-01,-1.422086507081985474e-01,-2.383491098880767822e-01,5.086182057857513428e-02,-2.340048551559448242e-01,-2.076876312494277954e-01,2.572968974709510803e-02,2.675953507423400879e-02
-5.037282779812812805e-02,-2.934851311147212982e-02,-1.319638341665267944e-01,-2.723711431026458740e-01,1.418633460998535156e-01,1.522935181856155396e-01,-1.022464632987976074e-01,-1.994427889585494995e-01,1.902059614658355713e-01,-7.292997837066650391e-02
-3.175759613513946533e-01,1.438142806291580200e-01,7.774565368890762329e-02,-7.168731093406677246e-02,-8.884328603744506836e-02,-3.297099471092224121e-01,-3.668263554573059082e-01,1.371791362762451172e-01,-1.228287220001220703e-01,1.008810251951217651e-01
-1.355380713939666748e-01,1.643050462007522583e-01,-1.529949456453323364e-01,-2.544186711311340332e-01,-1.488259732723236084e-01,-1.150414124131202698e-01,2.428662627935409546e-01,-3.205136954784393311e-02,-1.534584350883960724e-02,-2.823121249675750732e-01
-1.753286421298980713e-01,-3.542517498135566711e-02,-7.591313868761062622e-02,-1.638129055500030518e-01,-1.256106197834014893e-01,2.913011014461517334e-01,-1.310684680938720703e-01,-1.755162030458450317e-01,-3.203244805335998535e-01,-3.890523687005043030e-02
1.599512696266174316e-01,-2.628074884414672852e-01,1.293910145759582520e-01,-1.167874783277511597e-01,-3.374679684638977051e-01,-1.109912339597940445e-02,7.911804714240133762e-04,-9.432196617126464844e-02,7.735339552164077759e-02,-2.619378268718719482e-01
