-3.849736414849758148e-03
-4.802847746759653091e-03
-3.745470661669969559e-03
8.224023506045341492e-03
-1.230155210942029953e-02
1.093325763940811157e-02
-1.896846480667591095e-02
-1.024347636848688126e-02
-6.390386819839477539e-02
-4.942511674016714096e-03
4.097486380487680435e-03
3.747789934277534485e-02
-2.257731184363365173e-02
-4.741364717483520508e-02
3.424541279673576355e-02
-1.552901812829077244e-03
-9.807538241147994995e-03
1.622177287936210632e-02
-2.433519577607512474e-03
-1.401319634169340134e-02
-2.582572400569915771e-03
-1.162835489958524704e-02
-1.547029055655002594e-02
3.160284832119941711e-02
1.342636533081531525e-03
-1.563968253321945667e-03
-3.169025108218193054e-02
2.635824680328369141e-02
-2.353162318468093872e-02
-9.759324602782726288e-03
-2.537483721971511841e-02
-1.297040842473506927e-03
